time	V(boot0_mos)	V(boot0_mos_adapted)	V(nrst_mos)	V(nrst_mos_adapted)
9.813484152305303e+000	2.101950e+000	2.134069e+000	8.566935e-003	8.473800e-003
9.959769866590936e+000	2.110007e+000	2.137033e+000	8.566935e-003	8.473800e-003
1.010605558087657e+001	2.117638e+000	2.139778e+000	8.566935e-003	8.473800e-003
1.025234129516220e+001	2.124900e+000	2.142338e+000	8.566935e-003	8.473800e-003
1.039862700944784e+001	2.131793e+000	2.144715e+000	8.566935e-003	8.473800e-003
1.054491272373347e+001	2.138317e+000	2.146906e+000	8.566935e-003	8.473800e-003
1.069119843801910e+001	2.144473e+000	2.148914e+000	8.566935e-003	8.473800e-003
1.083748415230474e+001	2.150259e+000	2.150737e+000	8.566935e-003	8.473800e-003
1.098376986659037e+001	2.155676e+000	2.152375e+000	8.566935e-003	8.473800e-003
1.113005558087600e+001	2.160807e+000	2.153893e+000	8.566935e-003	8.473800e-003
1.127634129516163e+001	2.165690e+000	2.155309e+000	8.566935e-003	8.473800e-003
1.142262700944727e+001	2.170325e+000	2.156623e+000	8.566935e-003	8.473800e-003
1.156891272373290e+001	2.174713e+000	2.157835e+000	8.566935e-003	8.473800e-003
1.171519843801853e+001	2.178853e+000	2.158946e+000	8.566935e-003	8.473800e-003
1.186148415230417e+001	2.182745e+000	2.159954e+000	8.566935e-003	8.473800e-003
1.200776986658980e+001	2.186389e+000	2.160860e+000	8.566935e-003	8.473800e-003
1.215405558087543e+001	2.189841e+000	2.161700e+000	8.566935e-003	8.473800e-003
1.230034129516107e+001	2.193126e+000	2.162483e+000	8.566935e-003	8.473800e-003
1.244662700944670e+001	2.196245e+000	2.163210e+000	8.566935e-003	8.473800e-003
1.259291272373233e+001	2.199198e+000	2.163880e+000	8.566935e-003	8.473800e-003
1.273919843801797e+001	2.201984e+000	2.164494e+000	8.566935e-003	8.473800e-003
1.288548415230360e+001	2.204603e+000	2.165052e+000	8.566935e-003	8.473800e-003
1.303176986658923e+001	2.207056e+000	2.165554e+000	8.566935e-003	8.473800e-003
1.317805558087487e+001	2.209380e+000	2.166018e+000	8.566935e-003	8.473800e-003
1.332434129516050e+001	2.211591e+000	2.166451e+000	8.566935e-003	8.473800e-003
1.347062700944613e+001	2.213691e+000	2.166853e+000	8.566935e-003	8.473800e-003
1.361691272373177e+001	2.215678e+000	2.167224e+000	8.566935e-003	8.473800e-003
1.376319843801740e+001	2.217554e+000	2.167564e+000	8.566935e-003	8.473800e-003
1.390948415230303e+001	2.219317e+000	2.167873e+000	8.566935e-003	8.473800e-003
1.405576986658867e+001	2.220968e+000	2.168150e+000	8.566935e-003	8.473800e-003
1.419851702864743e+001	2.222497e+000	2.168401e+000	8.566935e-003	8.473800e-003
1.434126419070619e+001	2.223952e+000	2.168636e+000	8.566935e-003	8.473800e-003
1.448401135276495e+001	2.225336e+000	2.168854e+000	8.566935e-003	8.473800e-003
1.462675851482371e+001	2.226648e+000	2.169055e+000	8.566935e-003	8.473800e-003
1.476950567688248e+001	2.227888e+000	2.169240e+000	8.566935e-003	8.473800e-003
1.491225283894124e+001	2.229055e+000	2.169409e+000	8.566935e-003	8.473800e-003
1.505500000100000e+001	2.230151e+000	2.169561e+000	8.566935e-003	8.473800e-003
1.505500000158300e+001	2.230151e+000	2.169561e+000	8.566935e-003	8.473800e-003
1.505500000158875e+001	2.230151e+000	2.169561e+000	8.566935e-003	8.473800e-003
1.505500000159352e+001	2.230151e+000	2.169561e+000	8.566933e-003	8.473800e-003
1.505500000159755e+001	2.230151e+000	2.169561e+000	8.566931e-003	8.473800e-003
1.505500000160188e+001	2.230151e+000	2.169561e+000	8.566928e-003	8.473800e-003
1.505500000160808e+001	2.230151e+000	2.169561e+000	8.566923e-003	8.473800e-003
1.505500000161845e+001	2.230151e+000	2.169561e+000	8.566911e-003	8.473800e-003
1.505500000163065e+001	2.230151e+000	2.169561e+000	8.566895e-003	8.473800e-003
1.505500000164651e+001	2.230151e+000	2.169561e+000	8.566868e-003	8.473800e-003
1.505500000166370e+001	2.230151e+000	2.169561e+000	8.566833e-003	8.473800e-003
1.505500000168733e+001	2.230151e+000	2.169561e+000	8.566774e-003	8.473799e-003
1.505500000171732e+001	2.230151e+000	2.169561e+000	8.566686e-003	8.473798e-003
1.505500000176288e+001	2.230151e+000	2.169561e+000	8.566523e-003	8.473796e-003
1.505500000181901e+001	2.230151e+000	2.169561e+000	8.566281e-003	8.473793e-003
1.505500000188260e+001	2.230151e+000	2.169561e+000	8.565962e-003	8.473790e-003
1.505500000195847e+001	2.230151e+000	2.169561e+000	8.565532e-003	8.473786e-003
1.505500000200000e+001	2.230151e+000	2.169561e+000	8.565277e-003	8.473783e-003
1.505500000205899e+001	2.230151e+000	2.169561e+000	8.564894e-003	8.473779e-003
1.505500000212640e+001	2.230151e+000	2.169561e+000	8.564436e-003	8.473774e-003
1.505500000226123e+001	2.230151e+000	2.169561e+000	8.563471e-003	8.473764e-003
1.505500000238738e+001	2.230151e+000	2.169561e+000	8.562527e-003	8.473755e-003
1.505500000255905e+001	2.230151e+000	2.169561e+000	8.561200e-003	8.473742e-003
1.505500000272920e+001	2.230151e+000	2.169561e+000	8.559857e-003	8.473729e-003
1.505500000295394e+001	2.230151e+000	2.169561e+000	8.558066e-003	8.473711e-003
1.505500000320162e+001	2.230151e+000	2.169561e+000	8.556080e-003	8.473692e-003
1.505500000354261e+001	2.230151e+000	2.169561e+000	8.553345e-003	8.473665e-003
1.505500000396913e+001	2.230151e+000	2.169561e+000	8.549932e-003	8.473631e-003
1.505500000462884e+001	2.230151e+000	2.169561e+000	8.544683e-003	8.473579e-003
1.505500000536850e+001	2.230151e+000	2.169561e+000	8.538837e-003	8.473520e-003
1.505500000641152e+001	2.230151e+000	2.169561e+000	8.530667e-003	8.473438e-003
1.505500000754413e+001	2.230151e+000	2.169561e+000	8.521890e-003	8.473349e-003
1.505500000895603e+001	2.230151e+000	2.169561e+000	8.511086e-003	8.473237e-003
1.505500001047128e+001	2.230151e+000	2.169561e+000	8.499658e-003	8.473118e-003
1.505500001198158e+001	2.230151e+000	2.169561e+000	8.488435e-003	8.472999e-003
1.505500001353730e+001	2.230151e+000	2.169561e+000	8.477050e-003	8.472876e-003
1.505500001510111e+001	2.230151e+000	2.169561e+000	8.465781e-003	8.472753e-003
1.505500001674610e+001	2.230151e+000	2.169561e+000	8.454114e-003	8.472623e-003
1.505500001846217e+001	2.230151e+000	2.169561e+000	8.442144e-003	8.472488e-003
1.505500002031581e+001	2.230151e+000	2.169561e+000	8.429440e-003	8.472343e-003
1.505500002231398e+001	2.230151e+000	2.169561e+000	8.416004e-003	8.472186e-003
1.505500002453080e+001	2.230151e+000	2.169561e+000	8.401406e-003	8.472011e-003
1.505500002700429e+001	2.230151e+000	2.169561e+000	8.385491e-003	8.471818e-003
1.505500002984519e+001	2.230151e+000	2.169561e+000	8.367686e-003	8.471594e-003
1.505500003315835e+001	2.230151e+000	2.169561e+000	8.347543e-003	8.471335e-003
1.505500003715812e+001	2.230151e+000	2.169561e+000	8.324088e-003	8.471022e-003
1.505500004213348e+001	2.230151e+000	2.169561e+000	8.296174e-003	8.470633e-003
1.505500004865203e+001	2.230151e+000	2.169561e+000	8.261612e-003	8.470125e-003
1.505500005776643e+001	2.230151e+000	2.169561e+000	8.216849e-003	8.469415e-003
1.505500007200099e+001	2.230151e+000	2.169561e+000	8.154425e-003	8.468310e-003
1.505500009930960e+001	2.230151e+000	2.169561e+000	8.056024e-003	8.466203e-003
1.505500015392683e+001	2.230151e+000	2.169561e+000	7.920128e-003	8.462034e-003
1.505500020863619e+001	2.230151e+000	2.169561e+000	7.839806e-003	8.457915e-003
1.505500028682638e+001	2.230151e+000	2.169561e+000	7.778410e-003	8.452118e-003
1.505500037290055e+001	2.230151e+000	2.169561e+000	7.746543e-003	8.445840e-003
1.505500047972716e+001	2.230151e+000	2.169561e+000	7.722527e-003	8.438157e-003
1.505500057455616e+001	2.230151e+000	2.169561e+000	7.696223e-003	8.431383e-003
1.505500065751297e+001	2.230151e+000	2.169561e+000	7.656100e-003	8.425434e-003
1.505500075710143e+001	2.230151e+000	2.169561e+000	7.567511e-003	8.418144e-003
1.505500084680423e+001	2.230151e+000	2.169560e+000	7.451706e-003	8.411373e-003
1.505500088359995e+001	2.230151e+000	2.169560e+000	7.402033e-003	8.408562e-003
1.505500091764009e+001	2.230151e+000	2.169560e+000	7.364076e-003	8.405987e-003
1.505500095402198e+001	2.230151e+000	2.169560e+000	7.343299e-003	8.403341e-003
1.505500099604310e+001	2.230150e+000	2.169560e+000	7.360839e-003	8.400577e-003
1.505500103603960e+001	2.230150e+000	2.169560e+000	7.433134e-003	8.398417e-003
1.505500108966893e+001	2.230150e+000	2.169560e+000	7.636602e-003	8.396588e-003
1.505500112177160e+001	2.230150e+000	2.169560e+000	7.822298e-003	8.396186e-003
1.505500115446646e+001	2.230150e+000	2.169560e+000	8.064738e-003	8.396387e-003
1.505500119407498e+001	2.230150e+000	2.169560e+000	8.435071e-003	8.397519e-003
1.505500124353487e+001	2.230150e+000	2.169560e+000	9.017631e-003	8.400345e-003
1.505500130852183e+001	2.230150e+000	2.169560e+000	9.976665e-003	8.406446e-003
1.505500139540231e+001	2.230150e+000	2.169560e+000	1.157734e-002	8.418594e-003
1.505500148210208e+001	2.230150e+000	2.169560e+000	1.351203e-002	8.434936e-003
1.505500159395970e+001	2.230150e+000	2.169560e+000	1.646269e-002	8.461721e-003
1.505500169006424e+001	2.230150e+000	2.169560e+000	1.937466e-002	8.489500e-003
1.505500180777398e+001	2.230150e+000	2.169560e+000	2.336956e-002	8.529004e-003
1.505500193532041e+001	2.230150e+000	2.169560e+000	2.817748e-002	8.578024e-003
1.505500217642254e+001	2.230150e+000	2.169559e+000	3.841792e-002	8.685932e-003
1.505500248851578e+001	2.230150e+000	2.169559e+000	5.348539e-002	8.850192e-003
1.505500283498762e+001	2.230150e+000	2.169559e+000	7.203481e-002	9.058096e-003
1.505500314981416e+001	2.230150e+000	2.169559e+000	9.011762e-002	9.264954e-003
1.505500342043633e+001	2.230150e+000	2.169559e+000	1.063403e-001	9.453221e-003
1.505500365571733e+001	2.230150e+000	2.169559e+000	1.208154e-001	9.622985e-003
1.505500385383908e+001	2.230150e+000	2.169559e+000	1.332031e-001	9.769435e-003
1.505500404554171e+001	2.230150e+000	2.169559e+000	1.453177e-001	9.913597e-003
1.505500424031091e+001	2.230150e+000	2.169558e+000	1.577221e-001	1.006210e-002
1.505500447313749e+001	2.230150e+000	2.169558e+000	1.726399e-001	1.024180e-002
1.505500472800461e+001	2.230149e+000	2.169558e+000	1.890439e-001	1.044071e-002
1.505500497779249e+001	2.230149e+000	2.169558e+000	2.051644e-001	1.063747e-002
1.505500514396579e+001	2.230149e+000	2.169558e+000	2.159009e-001	1.076919e-002
1.505500534282861e+001	2.230149e+000	2.169558e+000	2.287503e-001	1.092753e-002
1.505500542994588e+001	2.230149e+000	2.169558e+000	2.343779e-001	1.099710e-002
1.505500558131305e+001	2.230149e+000	2.169558e+000	2.441501e-001	1.111826e-002
1.505500572015100e+001	2.230149e+000	2.169558e+000	2.531049e-001	1.122964e-002
1.505500594833824e+001	2.230149e+000	2.169558e+000	2.677987e-001	1.141314e-002
1.505500620600440e+001	2.230149e+000	2.169558e+000	2.843479e-001	1.162091e-002
1.505500642856324e+001	2.230149e+000	2.169558e+000	2.986001e-001	1.180076e-002
1.505500660577658e+001	2.230149e+000	2.169557e+000	3.099178e-001	1.194419e-002
1.505500677635735e+001	2.230149e+000	2.169557e+000	3.207843e-001	1.208240e-002
1.505500695014657e+001	2.230149e+000	2.169557e+000	3.318257e-001	1.222333e-002
1.505500717328992e+001	2.230149e+000	2.169557e+000	3.459572e-001	1.240444e-002
1.505500737981270e+001	2.230149e+000	2.169557e+000	3.589891e-001	1.257219e-002
1.505500747599377e+001	2.230149e+000	2.169557e+000	3.650424e-001	1.265035e-002
1.505500761182363e+001	2.230149e+000	2.169557e+000	3.735738e-001	1.276077e-002
1.505500766925581e+001	2.230149e+000	2.169557e+000	3.771749e-001	1.280747e-002
1.505500775235369e+001	2.230149e+000	2.169557e+000	3.823787e-001	1.287504e-002
1.505500782729935e+001	2.230149e+000	2.169557e+000	3.870653e-001	1.293600e-002
1.505500793712308e+001	2.230149e+000	2.169557e+000	3.939213e-001	1.302534e-002
1.505500808212874e+001	2.230149e+000	2.169557e+000	4.029524e-001	1.314332e-002
1.505500829860426e+001	2.230149e+000	2.169557e+000	4.163894e-001	1.331950e-002
1.505500851635742e+001	2.230149e+000	2.169557e+000	4.298506e-001	1.349676e-002
1.505500870689663e+001	2.230149e+000	2.169557e+000	4.415838e-001	1.365190e-002
1.505500886180189e+001	2.230149e+000	2.169557e+000	4.510912e-001	1.377803e-002
1.505500901132951e+001	2.230149e+000	2.169557e+000	4.602416e-001	1.389981e-002
1.505500916296801e+001	2.230149e+000	2.169557e+000	4.694942e-001	1.402331e-002
1.505500935389669e+001	2.230149e+000	2.169556e+000	4.811052e-001	1.417882e-002
1.505500960749039e+001	2.230149e+000	2.169556e+000	4.964601e-001	1.438538e-002
1.505500983711625e+001	2.230149e+000	2.169556e+000	5.102977e-001	1.457243e-002
1.505501006409905e+001	2.230149e+000	2.169556e+000	5.239143e-001	1.475733e-002
1.505501030638286e+001	2.230149e+000	2.169556e+000	5.383813e-001	1.495469e-002
1.505501052832433e+001	2.230149e+000	2.169556e+000	5.515723e-001	1.513549e-002
1.505501072649401e+001	2.230149e+000	2.169556e+000	5.633011e-001	1.529692e-002
1.505501089413730e+001	2.230149e+000	2.169556e+000	5.731868e-001	1.543348e-002
1.505501104522044e+001	2.230149e+000	2.169556e+000	5.820674e-001	1.555654e-002
1.505501120177478e+001	2.230149e+000	2.169556e+000	5.912411e-001	1.568407e-002
1.505501136928588e+001	2.230149e+000	2.169556e+000	6.010249e-001	1.582051e-002
1.505501160319067e+001	2.230149e+000	2.169556e+000	6.146311e-001	1.601103e-002
1.505501187409087e+001	2.230149e+000	2.169556e+000	6.303090e-001	1.623167e-002
1.505501221688740e+001	2.230149e+000	2.169555e+000	6.500247e-001	1.651085e-002
1.505501253828393e+001	2.230149e+000	2.169555e+000	6.683849e-001	1.677258e-002
1.505501288122580e+001	2.230149e+000	2.169555e+000	6.878434e-001	1.705185e-002
1.505501320378452e+001	2.230149e+000	2.169555e+000	7.060211e-001	1.731449e-002
1.505501354105677e+001	2.230149e+000	2.169555e+000	7.248996e-001	1.758909e-002
1.505501387084141e+001	2.230149e+000	2.169555e+000	7.432327e-001	1.785758e-002
1.505501421698125e+001	2.230149e+000	2.169555e+000	7.623413e-001	1.813936e-002
1.505501456507020e+001	2.230149e+000	2.169555e+000	7.814202e-001	1.842270e-002
1.505501493197235e+001	2.230149e+000	2.169554e+000	8.013816e-001	1.872133e-002
1.505501530909822e+001	2.230149e+000	2.169554e+000	8.217415e-001	1.902825e-002
1.505501571454368e+001	2.230149e+000	2.169554e+000	8.434526e-001	1.935819e-002
1.505501617497342e+001	2.230149e+000	2.169554e+000	8.678864e-001	1.973283e-002
1.505501669110575e+001	2.230149e+000	2.169554e+000	8.949980e-001	2.015274e-002
1.505501729128563e+001	2.230149e+000	2.169554e+000	9.261577e-001	2.064097e-002
1.505501798358557e+001	2.230148e+000	2.169554e+000	9.616150e-001	2.120405e-002
1.505501881233018e+001	2.230148e+000	2.169553e+000	1.003385e+000	2.187797e-002
1.505501981538715e+001	2.230148e+000	2.169553e+000	1.052970e+000	2.269345e-002
1.505502109082177e+001	2.230148e+000	2.169552e+000	1.114513e+000	2.373008e-002
1.505502278030492e+001	2.230148e+000	2.169552e+000	1.193490e+000	2.510273e-002
1.505502522213737e+001	2.230148e+000	2.169551e+000	1.302591e+000	2.708562e-002
1.505502712119031e+001	2.230147e+000	2.169550e+000	1.383088e+000	2.862691e-002
1.505502834117821e+001	2.230146e+000	2.169550e+000	1.432469e+000	2.961668e-002
1.505502945644893e+001	2.230145e+000	2.169549e+000	1.475650e+000	3.052123e-002
1.505503070372193e+001	2.230142e+000	2.169549e+000	1.521289e+000	3.153254e-002
1.505503217206595e+001	2.230136e+000	2.169549e+000	1.570993e+000	3.272270e-002
1.505503365389702e+001	2.230126e+000	2.169548e+000	1.616522e+000	3.392335e-002
1.505503542781483e+001	2.230110e+000	2.169547e+000	1.664971e+000	3.536008e-002
1.505503828788470e+001	2.230069e+000	2.169546e+000	1.730501e+000	3.767516e-002
1.505503931007674e+001	2.230051e+000	2.169546e+000	1.750433e+000	3.850218e-002
1.505503973866696e+001	2.230042e+000	2.169546e+000	1.758288e+000	3.884887e-002
1.505504016786894e+001	2.230033e+000	2.169546e+000	1.765882e+000	3.919602e-002
1.505504037245513e+001	2.230029e+000	2.169546e+000	1.769410e+000	3.936148e-002
1.505504040735851e+001	2.230028e+000	2.169546e+000	1.770007e+000	3.938971e-002
1.505504043045913e+001	2.230027e+000	2.169546e+000	1.770403e+000	3.940839e-002
1.505504046545510e+001	2.230026e+000	2.169546e+000	1.771008e+000	3.943670e-002
1.505504049194756e+001	2.230026e+000	2.169546e+000	1.771470e+000	3.945812e-002
1.505504052246896e+001	2.230025e+000	2.169546e+000	1.772011e+000	3.948281e-002
1.505504055575966e+001	2.230025e+000	2.169546e+000	1.772610e+000	3.950973e-002
1.505504060004132e+001	2.230024e+000	2.169546e+000	1.773422e+000	3.954554e-002
1.505504066326246e+001	2.230022e+000	2.169546e+000	1.774614e+000	3.959667e-002
1.505504074814873e+001	2.230020e+000	2.169545e+000	1.776273e+000	3.966531e-002
1.505504084177757e+001	2.230018e+000	2.169545e+000	1.778177e+000	3.974102e-002
1.505504095230012e+001	2.230016e+000	2.169545e+000	1.780519e+000	3.983040e-002
1.505504108153574e+001	2.230013e+000	2.169545e+000	1.783378e+000	3.993490e-002
1.505504123445698e+001	2.230009e+000	2.169545e+000	1.786914e+000	4.005855e-002
1.505504140983601e+001	2.230006e+000	2.169545e+000	1.791147e+000	4.020035e-002
1.505504161198686e+001	2.230001e+000	2.169545e+000	1.796231e+000	4.036379e-002
1.505504184360185e+001	2.229996e+000	2.169545e+000	1.802278e+000	4.055104e-002
1.505504211005228e+001	2.229990e+000	2.169545e+000	1.809472e+000	4.076645e-002
1.505504241663712e+001	2.229983e+000	2.169545e+000	1.817990e+000	4.101428e-002
1.505504277139071e+001	2.229975e+000	2.169545e+000	1.828078e+000	4.130103e-002
1.505504318389506e+001	2.229966e+000	2.169545e+000	1.840015e+000	4.163442e-002
1.505504366712982e+001	2.229955e+000	2.169544e+000	1.854159e+000	4.202494e-002
1.505504423760593e+001	2.229942e+000	2.169544e+000	1.870942e+000	4.248589e-002
1.505504491744097e+001	2.229927e+000	2.169544e+000	1.890919e+000	4.303513e-002
1.505504573573085e+001	2.229908e+000	2.169544e+000	1.914783e+000	4.369610e-002
1.505504673067699e+001	2.229886e+000	2.169544e+000	1.943396e+000	4.449958e-002
1.505504794882915e+001	2.229858e+000	2.169543e+000	1.977722e+000	4.548304e-002
1.505504943827220e+001	2.229825e+000	2.169543e+000	2.018575e+000	4.668512e-002
1.505505123307620e+001	2.229784e+000	2.169542e+000	2.066169e+000	4.813306e-002
1.505505334564665e+001	2.229737e+000	2.169541e+000	2.119960e+000	4.983652e-002
1.505505578731888e+001	2.229682e+000	2.169540e+000	2.179250e+000	5.180423e-002
1.505505859401002e+001	2.229619e+000	2.169539e+000	2.243776e+000	5.406463e-002
1.505506182851910e+001	2.229546e+000	2.169538e+000	2.313596e+000	5.666761e-002
1.505506557430627e+001	2.229462e+000	2.169537e+000	2.388773e+000	5.967943e-002
1.505506993345311e+001	2.229364e+000	2.169535e+000	2.469163e+000	6.318089e-002
1.505507502914769e+001	2.229249e+000	2.169533e+000	2.554303e+000	6.726915e-002
1.505508101112198e+001	2.229115e+000	2.169531e+000	2.643334e+000	7.206185e-002
1.505508806395775e+001	2.228956e+000	2.169529e+000	2.734947e+000	7.770336e-002
1.505509641823789e+001	2.228768e+000	2.169526e+000	2.827343e+000	8.437306e-002
1.505510636522270e+001	2.228544e+000	2.169523e+000	2.918227e+000	9.229621e-002
1.505511773589698e+001	2.228288e+000	2.169519e+000	3.001327e+000	1.013294e-001
1.505512880268686e+001	2.228039e+000	2.169515e+000	3.064985e+000	1.100966e-001
1.505514045479078e+001	2.227777e+000	2.169511e+000	3.117522e+000	1.193014e-001
1.505515156463136e+001	2.227527e+000	2.169507e+000	3.156658e+000	1.280529e-001
1.505516358056758e+001	2.227257e+000	2.169503e+000	3.189647e+000	1.374910e-001
1.505517509985247e+001	2.226998e+000	2.169499e+000	3.214134e+000	1.465125e-001
1.505518752345533e+001	2.226719e+000	2.169494e+000	3.234522e+000	1.562133e-001
1.505519985922013e+001	2.226441e+000	2.169490e+000	3.249993e+000	1.658157e-001
1.505521408779976e+001	2.226122e+000	2.169485e+000	3.263413e+000	1.768550e-001
1.505522972136809e+001	2.225770e+000	2.169480e+000	3.274118e+000	1.889393e-001
1.505524788709858e+001	2.225362e+000	2.169473e+000	3.282784e+000	2.029219e-001
1.505526883269364e+001	2.224891e+000	2.169466e+000	3.289352e+000	2.189658e-001
1.505529377527073e+001	2.224331e+000	2.169457e+000	3.294122e+000	2.379624e-001
1.505532416627935e+001	2.223649e+000	2.169447e+000	3.297305e+000	2.609497e-001
1.505536273957273e+001	2.222783e+000	2.169433e+000	3.299183e+000	2.898765e-001
1.505541430478636e+001	2.221626e+000	2.169415e+000	3.300057e+000	3.281147e-001
1.505548868473009e+001	2.219958e+000	2.169389e+000	3.300263e+000	3.824143e-001
1.505560908929333e+001	2.217261e+000	2.169347e+000	3.300151e+000	4.682148e-001
1.505584502643064e+001	2.211986e+000	2.169265e+000	3.300016e+000	6.291181e-001
1.505629890994685e+001	2.201872e+000	2.169106e+000	3.299987e+000	9.136693e-001
1.505671684317455e+001	2.192600e+000	2.168956e+000	3.299997e+000	1.148866e+000
1.505687489012114e+001	2.189104e+000	2.168891e+000	3.299999e+000	1.231436e+000
1.505701270312277e+001	2.186060e+000	2.168811e+000	3.300000e+000	1.300763e+000
1.505708098097235e+001	2.184554e+000	2.168752e+000	3.300000e+000	1.334215e+000
1.505715813600614e+001	2.182853e+000	2.168650e+000	3.300000e+000	1.371322e+000
1.505721506078167e+001	2.181598e+000	2.168533e+000	3.300000e+000	1.398232e+000
1.505726204694828e+001	2.180564e+000	2.168393e+000	3.300000e+000	1.420144e+000
1.505730043734982e+001	2.179719e+000	2.168237e+000	3.300000e+000	1.437844e+000
1.505733192189321e+001	2.179026e+000	2.168071e+000	3.300000e+000	1.452222e+000
1.505735724152654e+001	2.178469e+000	2.167906e+000	3.300000e+000	1.463691e+000
1.505737802072483e+001	2.178012e+000	2.167745e+000	3.300000e+000	1.473039e+000
1.505739780012442e+001	2.177577e+000	2.167566e+000	3.300000e+000	1.481883e+000
1.505741727753772e+001	2.177149e+000	2.167363e+000	3.300000e+000	1.490537e+000
1.505743845685970e+001	2.176683e+000	2.167106e+000	3.300000e+000	1.499883e+000
1.505746536031510e+001	2.176092e+000	2.166716e+000	3.300000e+000	1.511655e+000
1.505749609981797e+001	2.175417e+000	2.166167e+000	3.300000e+000	1.524961e+000
1.505751861362828e+001	2.174922e+000	2.165684e+000	3.300000e+000	1.534605e+000
1.505754918852296e+001	2.174251e+000	2.164907e+000	3.300000e+000	1.547590e+000
1.505755228094704e+001	2.174183e+000	2.164821e+000	3.300000e+000	1.548924e+000
1.505755493867659e+001	2.174125e+000	2.164748e+000	3.300000e+000	1.550071e+000
1.505755727514202e+001	2.174074e+000	2.164683e+000	3.300000e+000	1.551079e+000
1.505756479257979e+001	2.173908e+000	2.164474e+000	3.300000e+000	1.554318e+000
1.505757481583016e+001	2.173689e+000	2.164196e+000	3.300000e+000	1.558627e+000
1.505758469787367e+001	2.173472e+000	2.163921e+000	3.300000e+000	1.562865e+000
1.505759840499725e+001	2.173171e+000	2.163540e+000	3.300000e+000	1.568727e+000
1.505761512081895e+001	2.172804e+000	2.163074e+000	3.300000e+000	1.575849e+000
1.505763659354260e+001	2.172333e+000	2.162476e+000	3.300000e+000	1.584954e+000
1.505766236265178e+001	2.171768e+000	2.161758e+000	3.300000e+000	1.595818e+000
1.505769382509021e+001	2.171078e+000	2.160881e+000	3.300000e+000	1.608988e+000
1.505773114241875e+001	2.170260e+000	2.159840e+000	3.300000e+000	1.624475e+000
1.505777516297838e+001	2.169296e+000	2.158612e+000	3.300000e+000	1.642560e+000
1.505782613617882e+001	2.168180e+000	2.157190e+000	3.300000e+000	1.663256e+000
1.505788453222769e+001	2.166902e+000	2.155561e+000	3.300000e+000	1.686645e+000
1.505795052030806e+001	2.165459e+000	2.153721e+000	3.300000e+000	1.712669e+000
1.505802438443553e+001	2.163844e+000	2.151663e+000	3.300000e+000	1.741295e+000
1.505810644086986e+001	2.162052e+000	2.149377e+000	3.300000e+000	1.772485e+000
1.505819729099344e+001	2.160070e+000	2.146848e+000	3.300000e+000	1.806282e+000
1.505829784638481e+001	2.157878e+000	2.144053e+000	3.300000e+000	1.842808e+000
1.505840943170054e+001	2.155448e+000	2.140954e+000	3.300000e+000	1.882283e+000
1.505853379358150e+001	2.152744e+000	2.137504e+000	3.300000e+000	1.925005e+000
1.505867314792746e+001	2.149717e+000	2.133645e+000	3.300000e+000	1.971331e+000
1.505884256820346e+001	2.146043e+000	2.128962e+000	3.300000e+000	2.025531e+000
1.505905757122411e+001	2.141389e+000	2.123033e+000	3.300000e+000	2.091110e+000
1.505933607852357e+001	2.135376e+000	2.115377e+000	3.300000e+000	2.171026e+000
1.505970726073892e+001	2.127388e+000	2.105215e+000	3.300000e+000	2.269330e+000
1.506022115994782e+001	2.116379e+000	2.091224e+000	3.300000e+000	2.391421e+000
1.506096528276488e+001	2.100537e+000	2.071129e+000	3.300000e+000	2.543108e+000
1.506196528276488e+001	2.079435e+000	2.044425e+000	3.300000e+000	2.708104e+000
1.506296528276488e+001	2.058545e+000	2.018064e+000	3.300000e+000	2.836834e+000
1.506396528276488e+001	2.037865e+000	1.992041e+000	3.300000e+000	2.936838e+000
1.506496528276488e+001	2.017392e+000	1.966354e+000	3.300000e+000	3.014367e+000
1.506596528276488e+001	1.997125e+000	1.940997e+000	3.300000e+000	3.074414e+000
1.506696528276487e+001	1.977062e+000	1.915968e+000	3.300000e+000	3.120901e+000
1.506796528276487e+001	1.957200e+000	1.891260e+000	3.300000e+000	3.156880e+000
1.506896528276487e+001	1.937537e+000	1.866872e+000	3.300000e+000	3.184725e+000
1.506996528276487e+001	1.918073e+000	1.842797e+000	3.300000e+000	3.206273e+000
1.507096528276487e+001	1.898803e+000	1.819033e+000	3.300000e+000	3.222948e+000
1.507196528276487e+001	1.879728e+000	1.795576e+000	3.300000e+000	3.235851e+000
1.507296528276487e+001	1.860844e+000	1.772420e+000	3.300000e+000	3.245836e+000
1.507396528276487e+001	1.842149e+000	1.749564e+000	3.300000e+000	3.253563e+000
1.507496528276487e+001	1.823643e+000	1.727002e+000	3.300000e+000	3.259542e+000
1.507596528276487e+001	1.805322e+000	1.704731e+000	3.300000e+000	3.264169e+000
1.507696528276487e+001	1.787186e+000	1.682747e+000	3.300000e+000	3.267750e+000
1.507796528276487e+001	1.769231e+000	1.661047e+000	3.300000e+000	3.270520e+000
1.507896528276487e+001	1.751457e+000	1.639627e+000	3.300000e+000	3.272664e+000
1.507996528276487e+001	1.733862e+000	1.618482e+000	3.300000e+000	3.274323e+000
1.508096528276487e+001	1.716443e+000	1.597611e+000	3.300000e+000	3.275607e+000
1.508196528276487e+001	1.699199e+000	1.577008e+000	3.300000e+000	3.276601e+000
1.508296528276487e+001	1.682129e+000	1.556672e+000	3.300000e+000	3.277369e+000
