x-axis,1,2
second,Volt,Volt
+1.43000E+00,-2.51E-03,+3.27387E+00
+1.44000E+00,-7.54E-03,+3.28392E+00
+1.45000E+00,+7.54E-03,+3.28894E+00
+1.46000E+00,-2.51E-03,+3.28894E+00
+1.47000E+00,-12.56E-03,+3.29899E+00
+1.48000E+00,-12.56E-03,+3.29899E+00
+1.49000E+00,-7.54E-03,+3.28894E+00
+1.50000E+00,-12.56E-03,+3.26382E+00
+1.51000E+00,+7.54E-03,+3.28894E+00
+1.52000E+00,-7.54E-03,+3.28894E+00
+1.53000E+00,-7.54E-03,+3.28894E+00
+1.54000E+00,-12.56E-03,+3.28392E+00
+1.55000E+00,-2.51E-03,+3.27387E+00
+1.56000E+00,+7.54E-03,+3.28392E+00
+1.57000E+00,+7.54E-03,+3.30402E+00
+1.58000E+00,-7.54E-03,+3.28894E+00
+1.59000E+00,-2.51E-03,+3.27387E+00
+1.60000E+00,-2.51E-03,+3.27387E+00
+1.61000E+00,-7.54E-03,+3.27387E+00
+1.62000E+00,-12.56E-03,+3.30402E+00
+1.63000E+00,+7.54E-03,+3.28894E+00
+1.64000E+00,-7.54E-03,+3.27387E+00
+1.65000E+00,-7.54E-03,+3.28894E+00
+1.66000E+00,-7.54E-03,+3.30402E+00
+1.67000E+00,-7.54E-03,+3.28894E+00
+1.68000E+00,+7.54E-03,+3.28392E+00
+1.69000E+00,-7.54E-03,+3.28894E+00
+1.70000E+00,-7.54E-03,+3.28894E+00
+1.71000E+00,+12.56E-03,+3.28894E+00
+1.72000E+00,-7.54E-03,+3.28894E+00
+1.73000E+00,-7.54E-03,+3.30905E+00
+1.74000E+00,-7.54E-03,+3.26884E+00
+1.75000E+00,-7.54E-03,+3.29899E+00
+1.76000E+00,-7.54E-03,+3.28894E+00
+1.77000E+00,-22.61E-03,+3.26884E+00
+1.78000E+00,-7.54E-03,+3.28392E+00
+1.79000E+00,-22.61E-03,+3.29397E+00
+1.80000E+00,-12.56E-03,+3.28894E+00
+1.81000E+00,-17.59E-03,+3.28894E+00
+1.82000E+00,-12.56E-03,+3.28894E+00
+1.83000E+00,-7.54E-03,+3.27387E+00
+1.84000E+00,-22.61E-03,+3.30402E+00
+1.85000E+00,+7.54E-03,+3.28894E+00
+1.86000E+00,-7.54E-03,+3.28894E+00
+1.87000E+00,-7.54E-03,+3.28392E+00
+1.88000E+00,-7.54E-03,+3.28894E+00
+1.89000E+00,-22.61E-03,+3.28894E+00
+1.90000E+00,-7.54E-03,+3.28894E+00
+1.91000E+00,-2.51E-03,+3.28392E+00
+1.92000E+00,+7.54E-03,+3.28894E+00
+1.93000E+00,-2.51E-03,+3.28894E+00
+1.94000E+00,-7.54E-03,+3.28392E+00
+1.95000E+00,-22.61E-03,+3.28392E+00
+1.96000E+00,+7.54E-03,+3.28894E+00
+1.97000E+00,-2.51E-03,+3.28894E+00
+1.98000E+00,-7.54E-03,+3.28392E+00
+1.99000E+00,-7.54E-03,+3.28392E+00
+2.00000E+00,+7.54E-03,+3.26884E+00
+2.01000E+00,-2.51E-03,+3.28392E+00
+2.02000E+00,-22.61E-03,+3.27387E+00
+2.03000E+00,-7.54E-03,+3.26884E+00
+2.04000E+00,+2.51E-03,+3.29397E+00
+2.05000E+00,-22.61E-03,+3.30402E+00
+2.06000E+00,-12.56E-03,+3.29899E+00
+2.07000E+00,+7.54E-03,+3.26884E+00
+2.08000E+00,-12.56E-03,+3.30402E+00
+2.09000E+00,-7.54E-03,+3.27387E+00
+2.10000E+00,-7.54E-03,+3.28392E+00
+2.11000E+00,+7.54E-03,+3.28392E+00
+2.12000E+00,+7.54E-03,+3.26884E+00
+2.13000E+00,-7.54E-03,+3.27889E+00
+2.14000E+00,-17.59E-03,+3.28894E+00
+2.15000E+00,-7.54E-03,+3.26884E+00
+2.16000E+00,-2.51E-03,+3.27387E+00
+2.17000E+00,-2.51E-03,+3.28392E+00
+2.18000E+00,-2.51E-03,+3.28392E+00
+2.19000E+00,-7.54E-03,+3.29899E+00
+2.20000E+00,-7.54E-03,+3.28894E+00
+2.21000E+00,-7.54E-03,+3.30402E+00
+2.22000E+00,-7.54E-03,+3.28894E+00
+2.23000E+00,-2.51E-03,+3.28894E+00
+2.24000E+00,-7.54E-03,+3.28894E+00
+2.25000E+00,-7.54E-03,+3.28392E+00
+2.26000E+00,-7.54E-03,+3.28894E+00
+2.27000E+00,-7.54E-03,+3.26884E+00
+2.28000E+00,-7.54E-03,+3.28392E+00
+2.29000E+00,-7.54E-03,+3.28894E+00
+2.30000E+00,-17.59E-03,+3.27387E+00
+2.31000E+00,-7.54E-03,+3.28392E+00
+2.32000E+00,-7.54E-03,+3.28894E+00
+2.33000E+00,+2.51E-03,+3.28894E+00
+2.34000E+00,-7.54E-03,+3.28392E+00
+2.35000E+00,-12.56E-03,+3.28392E+00
+2.36000E+00,+7.54E-03,+3.29397E+00
+2.37000E+00,-7.54E-03,+3.28392E+00
+2.38000E+00,-7.54E-03,+3.28894E+00
+2.39000E+00,+7.54E-03,+3.28392E+00
+2.40000E+00,-7.54E-03,+3.28894E+00
+2.41000E+00,+12.56E-03,+3.28392E+00
+2.42000E+00,-12.56E-03,+3.28894E+00
+2.43000E+00,-7.54E-03,+3.27387E+00
+2.44000E+00,-2.51E-03,+3.28894E+00
+2.45000E+00,-12.56E-03,+3.27387E+00
+2.46000E+00,+12.56E-03,+3.30402E+00
+2.47000E+00,-22.61E-03,+3.28894E+00
+2.48000E+00,+7.54E-03,+3.28392E+00
+2.49000E+00,-12.56E-03,+3.28894E+00
+2.50000E+00,-7.54E-03,+3.28894E+00
+2.51000E+00,-2.51E-03,+3.28894E+00
+2.52000E+00,-7.54E-03,+3.26884E+00
+2.53000E+00,+7.54E-03,+3.28894E+00
+2.54000E+00,+7.54E-03,+3.27889E+00
+2.55000E+00,-22.61E-03,+3.27387E+00
+2.56000E+00,-7.54E-03,+3.28392E+00
+2.57000E+00,-22.61E-03,+3.28894E+00
+2.58000E+00,-2.51E-03,+3.28894E+00
+2.59000E+00,-7.54E-03,+3.28894E+00
+2.60000E+00,-7.54E-03,+3.29899E+00
+2.61000E+00,+7.54E-03,+3.26884E+00
+2.62000E+00,-22.61E-03,+3.28392E+00
+2.63000E+00,-7.54E-03,+3.29397E+00
+2.64000E+00,-7.54E-03,+3.28392E+00
+2.65000E+00,-7.54E-03,+3.28894E+00
+2.66000E+00,-7.54E-03,+3.27387E+00
+2.67000E+00,-22.61E-03,+3.27387E+00
+2.68000E+00,-7.54E-03,+3.28894E+00
+2.69000E+00,+2.51E-03,+3.28894E+00
+2.70000E+00,-2.51E-03,+3.28392E+00
+2.71000E+00,+12.56E-03,+3.28894E+00
+2.72000E+00,-7.54E-03,+3.27387E+00
+2.73000E+00,-22.61E-03,+3.30402E+00
+2.74000E+00,-7.54E-03,+3.27387E+00
+2.75000E+00,-7.54E-03,+3.28894E+00
+2.76000E+00,-7.54E-03,+3.30402E+00
+2.77000E+00,-7.54E-03,+3.28894E+00
+2.78000E+00,+12.56E-03,+3.28894E+00
+2.79000E+00,-12.56E-03,+3.28894E+00
+2.80000E+00,-7.54E-03,+3.28894E+00
+2.81000E+00,-12.56E-03,+3.28392E+00
+2.82000E+00,-7.54E-03,-7.54E-03
+2.83000E+00,+12.56E-03,-7.54E-03
+2.84000E+00,+27.64E-03,-7.54E-03
+2.85000E+00,+32.66E-03,+2.51E-03
+2.86000E+00,+52.76E-03,-12.56E-03
+2.87000E+00,+72.86E-03,-27.64E-03
+2.88000E+00,+87.94E-03,-7.54E-03
+2.89000E+00,+72.86E-03,-7.54E-03
+2.90000E+00,+92.96E-03,-7.54E-03
+2.91000E+00,+113.07E-03,-22.61E-03
+2.92000E+00,+128.14E-03,-7.54E-03
+2.93000E+00,+133.17E-03,-7.54E-03
+2.94000E+00,+133.17E-03,+7.54E-03
+2.95000E+00,+133.17E-03,-7.54E-03
+2.96000E+00,+148.24E-03,-22.61E-03
+2.97000E+00,+153.27E-03,-2.51E-03
+2.98000E+00,+193.47E-03,-7.54E-03
+2.99000E+00,+193.47E-03,-22.61E-03
+3.00000E+00,+188.44E-03,-17.59E-03
+3.01000E+00,+198.49E-03,-7.54E-03
+3.02000E+00,+233.67E-03,-22.61E-03
+3.03000E+00,+218.59E-03,-7.54E-03
+3.04000E+00,+228.64E-03,-2.51E-03
+3.05000E+00,+233.67E-03,-7.54E-03
+3.06000E+00,+258.79E-03,-12.56E-03
+3.07000E+00,+253.77E-03,-7.54E-03
+3.08000E+00,+273.87E-03,-7.54E-03
+3.09000E+00,+293.97E-03,-7.54E-03
+3.10000E+00,+293.97E-03,-7.54E-03
+3.11000E+00,+293.97E-03,-2.51E-03
+3.12000E+00,+314.07E-03,-12.56E-03
+3.13000E+00,+334.17E-03,-7.54E-03
+3.14000E+00,+334.17E-03,-7.54E-03
+3.15000E+00,+339.20E-03,-12.56E-03
+3.16000E+00,+349.25E-03,-7.54E-03
+3.17000E+00,+359.30E-03,-7.54E-03
+3.18000E+00,+359.30E-03,-7.54E-03
+3.19000E+00,+389.45E-03,-7.54E-03
+3.20000E+00,+379.40E-03,-2.51E-03
+3.21000E+00,+399.50E-03,-7.54E-03
+3.22000E+00,+414.57E-03,-7.54E-03
+3.23000E+00,+414.57E-03,-7.54E-03
+3.24000E+00,+414.57E-03,-22.61E-03
+3.25000E+00,+434.67E-03,-22.61E-03
+3.26000E+00,+434.67E-03,-22.61E-03
+3.27000E+00,+439.70E-03,-7.54E-03
+3.28000E+00,+439.70E-03,-12.56E-03
+3.29000E+00,+469.85E-03,-2.51E-03
+3.30000E+00,+459.80E-03,-7.54E-03
+3.31000E+00,+474.87E-03,+7.54E-03
+3.32000E+00,+494.97E-03,-7.54E-03
+3.33000E+00,+479.90E-03,-12.56E-03
+3.34000E+00,+500.00E-03,-7.54E-03
+3.35000E+00,+494.97E-03,-7.54E-03
+3.36000E+00,+515.08E-03,-7.54E-03
+3.37000E+00,+520.10E-03,-22.61E-03
+3.38000E+00,+535.18E-03,-7.54E-03
+3.39000E+00,+555.28E-03,-7.54E-03
+3.40000E+00,+525.13E-03,-7.54E-03
+3.41000E+00,+560.30E-03,-7.54E-03
+3.42000E+00,+555.28E-03,-7.54E-03
+3.43000E+00,+580.40E-03,-2.51E-03
+3.44000E+00,+575.38E-03,-22.61E-03
+3.45000E+00,+595.48E-03,-2.51E-03
+3.46000E+00,+595.48E-03,-7.54E-03
+3.47000E+00,+610.55E-03,-27.64E-03
+3.48000E+00,+610.55E-03,-7.54E-03
+3.49000E+00,+615.58E-03,-7.54E-03
+3.50000E+00,+620.60E-03,+7.54E-03
+3.51000E+00,+635.68E-03,-22.61E-03
+3.52000E+00,+650.75E-03,+7.54E-03
+3.53000E+00,+645.73E-03,-7.54E-03
+3.54000E+00,+640.70E-03,-7.54E-03
+3.55000E+00,+645.73E-03,-7.54E-03
+3.56000E+00,+670.85E-03,-7.54E-03
+3.57000E+00,+675.88E-03,-2.51E-03
+3.58000E+00,+690.95E-03,-2.51E-03
+3.59000E+00,+695.98E-03,-12.56E-03
+3.60000E+00,+680.90E-03,-7.54E-03
+3.61000E+00,+711.06E-03,-7.54E-03
+3.62000E+00,+695.98E-03,-7.54E-03
+3.63000E+00,+716.08E-03,-17.59E-03
+3.64000E+00,+736.18E-03,+12.56E-03
+3.65000E+00,+736.18E-03,-7.54E-03
+3.66000E+00,+721.11E-03,-7.54E-03
+3.67000E+00,+741.21E-03,-7.54E-03
+3.68000E+00,+741.21E-03,-7.54E-03
+3.69000E+00,+756.28E-03,-12.56E-03
+3.70000E+00,+776.38E-03,-2.51E-03
+3.71000E+00,+776.38E-03,-7.54E-03
+3.72000E+00,+796.48E-03,-7.54E-03
+3.73000E+00,+781.41E-03,+7.54E-03
+3.74000E+00,+796.48E-03,-7.54E-03
+3.75000E+00,+811.56E-03,+7.54E-03
+3.76000E+00,+811.56E-03,-12.56E-03
+3.77000E+00,+816.58E-03,+12.56E-03
+3.78000E+00,+821.61E-03,-7.54E-03
+3.79000E+00,+821.61E-03,-7.54E-03
+3.80000E+00,+856.78E-03,-7.54E-03
+3.81000E+00,+836.68E-03,-22.61E-03
+3.82000E+00,+856.78E-03,-22.61E-03
+3.83000E+00,+871.86E-03,-7.54E-03
+3.84000E+00,+856.78E-03,-7.54E-03
+3.85000E+00,+876.88E-03,-27.64E-03
+3.86000E+00,+876.88E-03,-27.64E-03
+3.87000E+00,+886.93E-03,-7.54E-03
+3.88000E+00,+891.96E-03,-7.54E-03
+3.89000E+00,+876.88E-03,-12.56E-03
+3.90000E+00,+896.98E-03,-7.54E-03
+3.91000E+00,+896.98E-03,-7.54E-03
+3.92000E+00,+917.09E-03,-2.51E-03
+3.93000E+00,+917.09E-03,-7.54E-03
+3.94000E+00,+917.09E-03,-12.56E-03
+3.95000E+00,+922.11E-03,-7.54E-03
+3.96000E+00,+942.21E-03,-22.61E-03
+3.97000E+00,+957.29E-03,-12.56E-03
+3.98000E+00,+957.29E-03,+7.54E-03
+3.99000E+00,+957.29E-03,-12.56E-03
+4.00000E+00,+967.34E-03,+7.54E-03
+4.01000E+00,+977.39E-03,+7.54E-03
+4.02000E+00,+977.39E-03,-12.56E-03
+4.03000E+00,+977.39E-03,-12.56E-03
+4.04000E+00,+997.49E-03,-7.54E-03
+4.05000E+00,+1.01256E+00,+7.54E-03
+4.06000E+00,+997.49E-03,-7.54E-03
+4.07000E+00,+1.01256E+00,-12.56E-03
+4.08000E+00,+1.01759E+00,-22.61E-03
+4.09000E+00,+1.01759E+00,-2.51E-03
+4.10000E+00,+1.01759E+00,-22.61E-03
+4.11000E+00,+1.03769E+00,+7.54E-03
+4.12000E+00,+1.03266E+00,-7.54E-03
+4.13000E+00,+1.03769E+00,-7.54E-03
+4.14000E+00,+1.05779E+00,-7.54E-03
+4.15000E+00,+1.04271E+00,-7.54E-03
+4.16000E+00,+1.07286E+00,-22.61E-03
+4.17000E+00,+1.05779E+00,+7.54E-03
+4.18000E+00,+1.07286E+00,-7.54E-03
+4.19000E+00,+1.07789E+00,-12.56E-03
+4.20000E+00,+1.09296E+00,+7.54E-03
+4.21000E+00,+1.09799E+00,-7.54E-03
+4.22000E+00,+1.10302E+00,-7.54E-03
+4.23000E+00,+1.09799E+00,-7.54E-03
+4.24000E+00,+1.11307E+00,+7.54E-03
+4.25000E+00,+1.10302E+00,-12.56E-03
+4.26000E+00,+1.11809E+00,-7.54E-03
+4.27000E+00,+1.11809E+00,-7.54E-03
+4.28000E+00,+1.11809E+00,-22.61E-03
+4.29000E+00,+1.13819E+00,-2.51E-03
+4.30000E+00,+1.13819E+00,-7.54E-03
+4.31000E+00,+1.15327E+00,-12.56E-03
+4.32000E+00,+1.14824E+00,-7.54E-03
+4.33000E+00,+1.13819E+00,-22.61E-03
+4.34000E+00,+1.15829E+00,-12.56E-03
+4.35000E+00,+1.15829E+00,+7.54E-03
+4.36000E+00,+1.17337E+00,-7.54E-03
+4.37000E+00,+1.18342E+00,+12.56E-03
+4.38000E+00,+1.18342E+00,-22.61E-03
+4.39000E+00,+1.17839E+00,-7.54E-03
+4.40000E+00,+1.18342E+00,-7.54E-03
+4.41000E+00,+1.19849E+00,-7.54E-03
+4.42000E+00,+1.19849E+00,-2.51E-03
+4.43000E+00,+1.21357E+00,-7.54E-03
+4.44000E+00,+1.21859E+00,-22.61E-03
+4.45000E+00,+1.21357E+00,-22.61E-03
+4.46000E+00,+1.21357E+00,+7.54E-03
+4.47000E+00,+1.22864E+00,+2.51E-03
+4.48000E+00,+1.24372E+00,-7.54E-03
+4.49000E+00,+1.22362E+00,-12.56E-03
+4.50000E+00,+1.23869E+00,-7.54E-03
+4.51000E+00,+1.24372E+00,+2.51E-03
+4.52000E+00,+1.26382E+00,-22.61E-03
+4.53000E+00,+1.26382E+00,-7.54E-03
+4.54000E+00,+1.25879E+00,-7.54E-03
+4.55000E+00,+1.27889E+00,-7.54E-03
+4.56000E+00,+1.26382E+00,-7.54E-03
+4.57000E+00,+1.28894E+00,-22.61E-03
+4.58000E+00,+1.27889E+00,+7.54E-03
+4.59000E+00,+1.28392E+00,-7.54E-03
+4.60000E+00,+1.28392E+00,-22.61E-03
+4.61000E+00,+1.29397E+00,-7.54E-03
+4.62000E+00,+1.29899E+00,-12.56E-03
+4.63000E+00,+1.30402E+00,-12.56E-03
+4.64000E+00,+1.29899E+00,-7.54E-03
+4.65000E+00,+1.30402E+00,-12.56E-03
+4.66000E+00,+1.31910E+00,-22.61E-03
+4.67000E+00,+1.31910E+00,+7.54E-03
+4.68000E+00,+1.33417E+00,-7.54E-03
+4.69000E+00,+1.33920E+00,-22.61E-03
+4.70000E+00,+1.33920E+00,+7.54E-03
+4.71000E+00,+1.34422E+00,-7.54E-03
+4.72000E+00,+1.33920E+00,-2.51E-03
+4.73000E+00,+1.35427E+00,-7.54E-03
+4.74000E+00,+1.35930E+00,+7.54E-03
+4.75000E+00,+1.37437E+00,-7.54E-03
+4.76000E+00,+1.35930E+00,+12.56E-03
+4.77000E+00,+1.37940E+00,-22.61E-03
+4.78000E+00,+1.37437E+00,-7.54E-03
+4.79000E+00,+1.38442E+00,+7.54E-03
+4.80000E+00,+1.39950E+00,-27.64E-03
+4.81000E+00,+1.39950E+00,-7.54E-03
+4.82000E+00,+1.39447E+00,-7.54E-03
+4.83000E+00,+1.39950E+00,-22.61E-03
+4.84000E+00,+1.41960E+00,-7.54E-03
+4.85000E+00,+1.40452E+00,-12.56E-03
+4.86000E+00,+1.40452E+00,+7.54E-03
+4.87000E+00,+1.40452E+00,+12.56E-03
+4.88000E+00,+1.41960E+00,-12.56E-03
+4.89000E+00,+1.41457E+00,-12.56E-03
+4.90000E+00,+1.43970E+00,-22.61E-03
+4.91000E+00,+1.42462E+00,-22.61E-03
+4.92000E+00,+1.43970E+00,-22.61E-03
+4.93000E+00,+1.42462E+00,-7.54E-03
+4.94000E+00,+1.44472E+00,-7.54E-03
+4.95000E+00,+1.43467E+00,-2.51E-03
+4.96000E+00,+1.45477E+00,-7.54E-03
+4.97000E+00,+1.43970E+00,-12.56E-03
+4.98000E+00,+1.46985E+00,-7.54E-03
+4.99000E+00,+1.45980E+00,-7.54E-03
+5.00000E+00,+1.47487E+00,-27.64E-03
+5.01000E+00,+1.47990E+00,-7.54E-03
+5.02000E+00,+1.46482E+00,-22.61E-03
+5.03000E+00,+1.47990E+00,-7.54E-03
+5.04000E+00,+1.47990E+00,-22.61E-03
+5.05000E+00,+1.49497E+00,-7.54E-03
+5.06000E+00,+1.49497E+00,-7.54E-03
+5.07000E+00,+1.50000E+00,-7.54E-03
+5.08000E+00,+1.50000E+00,+7.54E-03
+5.09000E+00,+1.50000E+00,-7.54E-03
+5.10000E+00,+1.51508E+00,-22.61E-03
+5.11000E+00,+1.50503E+00,-7.54E-03
+5.12000E+00,+1.50000E+00,-7.54E-03
+5.13000E+00,+1.50503E+00,+2.51E-03
+5.14000E+00,+1.53518E+00,-7.54E-03
+5.15000E+00,+1.53518E+00,-7.54E-03
+5.16000E+00,+1.52513E+00,-2.51E-03
+5.17000E+00,+1.53518E+00,-7.54E-03
+5.18000E+00,+1.53015E+00,+7.54E-03
+5.19000E+00,+1.54020E+00,-7.54E-03
+5.20000E+00,+1.54020E+00,-7.54E-03
+5.21000E+00,+1.54020E+00,-7.54E-03
+5.22000E+00,+1.54020E+00,-7.54E-03
+5.23000E+00,+1.54523E+00,-7.54E-03
+5.24000E+00,+1.54523E+00,-22.61E-03
+5.25000E+00,+1.56030E+00,-7.54E-03
+5.26000E+00,+1.58040E+00,-7.54E-03
+5.27000E+00,+1.58040E+00,-2.51E-03
+5.28000E+00,+1.56030E+00,-22.61E-03
+5.29000E+00,+1.56030E+00,-7.54E-03
+5.30000E+00,+1.57538E+00,-12.56E-03
+5.31000E+00,+1.58040E+00,-7.54E-03
+5.32000E+00,+1.58543E+00,-12.56E-03
+5.33000E+00,+1.58040E+00,-7.54E-03
+5.34000E+00,+1.58543E+00,-2.51E-03
+5.35000E+00,+1.60050E+00,-7.54E-03
+5.36000E+00,+1.60050E+00,+7.54E-03
+5.37000E+00,+1.60553E+00,+7.54E-03
+5.38000E+00,+1.60050E+00,-22.61E-03
+5.39000E+00,+1.60553E+00,-2.51E-03
+5.40000E+00,+1.60050E+00,-7.54E-03
+5.41000E+00,+1.62060E+00,-7.54E-03
+5.42000E+00,+1.62060E+00,-7.54E-03
+5.43000E+00,+1.63568E+00,-22.61E-03
+5.44000E+00,+1.62563E+00,-12.56E-03
+5.45000E+00,+1.62060E+00,-2.51E-03
+5.46000E+00,+1.63568E+00,+12.56E-03
+5.47000E+00,+1.64070E+00,+7.54E-03
+5.48000E+00,+1.64573E+00,-7.54E-03
+5.49000E+00,+1.64070E+00,-7.54E-03
+5.50000E+00,+1.64070E+00,-7.54E-03
+5.51000E+00,+1.64573E+00,-7.54E-03
+5.52000E+00,+1.64070E+00,-12.56E-03
+5.53000E+00,+1.64070E+00,-7.54E-03
+5.54000E+00,+1.64573E+00,-7.54E-03
+5.55000E+00,+1.66080E+00,-7.54E-03
+5.56000E+00,+1.66080E+00,-7.54E-03
+5.57000E+00,+1.66080E+00,-12.56E-03
+5.58000E+00,+1.66583E+00,-7.54E-03
+5.59000E+00,+1.66583E+00,-7.54E-03
+5.60000E+00,+1.66583E+00,-12.56E-03
+5.61000E+00,+1.68090E+00,-7.54E-03
+5.62000E+00,+1.66080E+00,-7.54E-03
+5.63000E+00,+1.68090E+00,-7.54E-03
+5.64000E+00,+1.66583E+00,-7.54E-03
+5.65000E+00,+1.68090E+00,-7.54E-03
+5.66000E+00,+1.69598E+00,-7.54E-03
+5.67000E+00,+1.68090E+00,-7.54E-03
+5.68000E+00,+1.69598E+00,-2.51E-03
+5.69000E+00,+1.70101E+00,-7.54E-03
+5.70000E+00,+1.70101E+00,+7.54E-03
+5.71000E+00,+1.70101E+00,-7.54E-03
+5.72000E+00,+1.70603E+00,-37.69E-03
+5.73000E+00,+1.70101E+00,-7.54E-03
+5.74000E+00,+1.71608E+00,-17.59E-03
+5.75000E+00,+1.70603E+00,-7.54E-03
+5.76000E+00,+1.71608E+00,-22.61E-03
+5.77000E+00,+1.70603E+00,-22.61E-03
+5.78000E+00,+1.72111E+00,+7.54E-03
+5.79000E+00,+1.71106E+00,-7.54E-03
+5.80000E+00,+1.73618E+00,-7.54E-03
+5.81000E+00,+1.73618E+00,-7.54E-03
+5.82000E+00,+1.74623E+00,-7.54E-03
+5.83000E+00,+1.74121E+00,-7.54E-03
+5.84000E+00,+1.75628E+00,-27.64E-03
+5.85000E+00,+1.74121E+00,+7.54E-03
+5.86000E+00,+1.75628E+00,-22.61E-03
+5.87000E+00,+1.74623E+00,+7.54E-03
+5.88000E+00,+1.75628E+00,-7.54E-03
+5.89000E+00,+1.75628E+00,-7.54E-03
+5.90000E+00,+1.76131E+00,-7.54E-03
+5.91000E+00,+1.76131E+00,-2.51E-03
+5.92000E+00,+1.76131E+00,-7.54E-03
+5.93000E+00,+1.76131E+00,-22.61E-03
+5.94000E+00,+1.76131E+00,-12.56E-03
+5.95000E+00,+1.76131E+00,-7.54E-03
+5.96000E+00,+1.76131E+00,-2.51E-03
+5.97000E+00,+1.78141E+00,+7.54E-03
+5.98000E+00,+1.76131E+00,-7.54E-03
+5.99000E+00,+1.77638E+00,-2.51E-03
+6.00000E+00,+1.79648E+00,-17.59E-03
+6.01000E+00,+1.78643E+00,-22.61E-03
+6.02000E+00,+1.78141E+00,-7.54E-03
+6.03000E+00,+1.80151E+00,-12.56E-03
+6.04000E+00,+1.79648E+00,-12.56E-03
+6.05000E+00,+1.78141E+00,-7.54E-03
+6.06000E+00,+1.80151E+00,-7.54E-03
+6.07000E+00,+1.80151E+00,-7.54E-03
+6.08000E+00,+1.80151E+00,-22.61E-03
+6.09000E+00,+1.80151E+00,-7.54E-03
+6.10000E+00,+1.80151E+00,-2.51E-03
+6.11000E+00,+1.81156E+00,-7.54E-03
+6.12000E+00,+1.81658E+00,+2.51E-03
+6.13000E+00,+1.82161E+00,-7.54E-03
+6.14000E+00,+1.82161E+00,+7.54E-03
+6.15000E+00,+1.82161E+00,-12.56E-03
+6.16000E+00,+1.80653E+00,-2.51E-03
+6.17000E+00,+1.82161E+00,+7.54E-03
+6.18000E+00,+1.82161E+00,-7.54E-03
+6.19000E+00,+1.83668E+00,-7.54E-03
+6.20000E+00,+1.83668E+00,-22.61E-03
+6.21000E+00,+1.82663E+00,-7.54E-03
+6.22000E+00,+1.83668E+00,-7.54E-03
+6.23000E+00,+1.82161E+00,-7.54E-03
+6.24000E+00,+1.85678E+00,-7.54E-03
+6.25000E+00,+1.84171E+00,-7.54E-03
+6.26000E+00,+1.84673E+00,-2.51E-03
+6.27000E+00,+1.84171E+00,-22.61E-03
+6.28000E+00,+1.84171E+00,-7.54E-03
+6.29000E+00,+1.85678E+00,-22.61E-03
+6.30000E+00,+1.84171E+00,-7.54E-03
+6.31000E+00,+1.84673E+00,-7.54E-03
+6.32000E+00,+1.84673E+00,-7.54E-03
+6.33000E+00,+1.84673E+00,-7.54E-03
+6.34000E+00,+1.86181E+00,-22.61E-03
+6.35000E+00,+1.86683E+00,-22.61E-03
