x-axis,1,2
second,Volt,Volt
-15.00000E+00,+12.56E-03,+3.26884E+00
-14.97500E+00,-27.64E-03,+3.26884E+00
-14.95000E+00,+12.56E-03,+3.26884E+00
-14.92500E+00,-7.54E-03,+3.26884E+00
-14.90000E+00,-7.54E-03,+3.26884E+00
-14.87500E+00,-7.54E-03,+3.26884E+00
-14.85000E+00,-7.54E-03,+3.26884E+00
-14.82500E+00,-7.54E-03,+3.26884E+00
-14.80000E+00,-7.54E-03,+3.28894E+00
-14.77500E+00,-7.54E-03,+3.26884E+00
-14.75000E+00,-7.54E-03,+3.28894E+00
-14.72500E+00,-7.54E-03,+3.26884E+00
-14.70000E+00,-7.54E-03,+3.26884E+00
-14.67500E+00,+12.56E-03,+3.26884E+00
-14.65000E+00,-7.54E-03,+3.26884E+00
-14.62500E+00,-27.64E-03,+3.26884E+00
-14.60000E+00,-27.64E-03,+3.26884E+00
-14.57500E+00,-7.54E-03,+3.26884E+00
-14.55000E+00,+12.56E-03,+3.26884E+00
-14.52500E+00,-7.54E-03,+3.28894E+00
-14.50000E+00,-7.54E-03,+3.26884E+00
-14.47500E+00,-7.54E-03,+3.26884E+00
-14.45000E+00,-7.54E-03,+3.28894E+00
-14.42500E+00,-7.54E-03,+3.28894E+00
-14.40000E+00,-7.54E-03,+3.28894E+00
-14.37500E+00,+12.56E-03,+3.24874E+00
-14.35000E+00,-7.54E-03,+3.26884E+00
-14.32500E+00,-27.64E-03,+3.28894E+00
-14.30000E+00,-7.54E-03,+3.28894E+00
-14.27500E+00,+12.56E-03,+3.26884E+00
-14.25000E+00,-7.54E-03,+3.26884E+00
-14.22500E+00,-7.54E-03,+3.26884E+00
-14.20000E+00,+12.56E-03,+3.26884E+00
-14.17500E+00,-27.64E-03,+3.26884E+00
-14.15000E+00,+12.56E-03,+3.26884E+00
-14.12500E+00,+12.56E-03,+3.28894E+00
-14.10000E+00,-7.54E-03,+3.26884E+00
-14.07500E+00,-7.54E-03,+3.26884E+00
-14.05000E+00,-7.54E-03,+3.26884E+00
-14.02500E+00,-7.54E-03,+3.24874E+00
-14.00000E+00,-7.54E-03,+3.24874E+00
-13.97500E+00,+12.56E-03,+3.28894E+00
-13.95000E+00,-7.54E-03,+3.28894E+00
-13.92500E+00,-7.54E-03,+3.26884E+00
-13.90000E+00,-7.54E-03,+3.26884E+00
-13.87500E+00,-7.54E-03,+3.26884E+00
-13.85000E+00,+12.56E-03,+3.24874E+00
-13.82500E+00,-7.54E-03,+3.26884E+00
-13.80000E+00,-27.64E-03,+3.26884E+00
